scenario_name	year	co2_ton_per_y	icev_co2_ton_per_y	bev_co2_ton_per_y	all_total_€_per_y	icev_total_€_per_y	icev_vehicles_€_per_y	icev_interest_€_per_y	icev_fuel_€_per_y	icev_driver_€_per_y	icev_co2t_€_per_y	icev_co2i_€_per_y	icev_roadnpoltax_€_per_y	icev_fossil_fuel_liter_per_y	icev_renewable_fuel_liter_per_y	bev_total_€_per_y	bev_vehicles_€_per_y	bev_batteries_€_per_y	bev_pickup_€_per_y	bev_interest_€_per_y	bev_electricity_€_per_y	bev_infrastructure_€_per_y	bev_driver_€_per_y	bev_co2t_€_per_y	bev_co2i_€_per_y	bev_roadnpoltax_€_per_y	bat_kWhWear_per_y	bat_kWhWear_per_kWh	icev_km_per_y	bev_km_per_y	bev_km_ratio	icev_tonkm_per_y	bev_tonkm_per_y	bev_tonkm_ratio	ers_km	Depot_€_per_y	Depot_kWh	Depot_kWh_ratio	Depot_€_per_kWh	Destination_€_per_y	Destination_kWh	Destination_kWh_ratio	Destination_€_per_kWh	Road_€_per_y	Road_kWh	Road_kWh_ratio	Road_€_per_kWh	RestStop_€_per_y	RestStop_kWh	RestStop_kWh_ratio	RestStop_€_per_kWh	MGV16_icev_ratio	MGV16_Depot_kWh	MGV16_Depot_ratio	MGV16_Destination_kWh	MGV16_Destination_ratio	MGV16_Road_kWh	MGV16_Road_ratio	MGV16_RestStop_kWh	MGV16_RestStop_ratio	MGV24_icev_ratio	MGV24_Depot_kWh	MGV24_Depot_ratio	MGV24_Destination_kWh	MGV24_Destination_ratio	MGV24_Road_kWh	MGV24_Road_ratio	MGV24_RestStop_kWh	MGV24_RestStop_ratio	HGV40_icev_ratio	HGV40_Depot_kWh	HGV40_Depot_ratio	HGV40_Destination_kWh	HGV40_Destination_ratio	HGV40_Road_kWh	HGV40_Road_ratio	HGV40_RestStop_kWh	HGV40_RestStop_ratio	HGV60_icev_ratio	HGV60_Depot_kWh	HGV60_Depot_ratio	HGV60_Destination_kWh	HGV60_Destination_ratio	HGV60_Road_kWh	HGV60_Road_ratio	HGV60_RestStop_kWh	HGV60_RestStop_ratio	NA_Diesel_km_ratio	NA_Diesel_routes_ratio	Depot_km_ratio	Depot_routes_ratio	Ers_km_ratio	Ers_routes_ratio	DepotAndErsPropulsion_km_ratio	DepotAndErsPropulsion_routes_ratio	DepotAndErsCharging_km_ratio	DepotAndErsCharging_routes_ratio	AllPlannedStops_km_ratio	AllPlannedStops_routes_ratio	AllPlannedStopsAndErs_km_ratio	AllPlannedStopsAndErs_routes_ratio	AllPlannedAndExtraChargingStops_km_ratio	AllPlannedAndExtraChargingStops_routes_ratio	PublicStaticCharging_km_ratio	PublicStaticCharging_routes_ratio	
matrix_25_25_25_75_100_0.25	Y2025	5740521	3442237	2298284.2	1.8347244E+10	7.1047235E+09	1.7638291E+09	406836640	1.2858665E+09	2.9597343E+09	688447400	378646080	493460480	1.0511767E+09	90534620	1.124252E+10	2.4217864E+09	770257900	41303676	1.0712952E+09	948444100	583552830	4.9462164E+09	459656400	252811040	869690430	7253837.5	20.182602	3.9118735E+09	7.919488E+09	0.66936404	5.2262347E+10	9.943554E+10	0.655484	419.2713	161954750	2.6871588E+09	0.28442037	0.060269885	126015200	1.5033165E+09	0.15911745	0.0838248	85237430	766492600	0.08112886	0.111204505	210345460	4.4908744E+09	0.47533336	0.046838418	0.4401	150128180	0.4190929	71732536	0.20024619	65606510	0.18314499	70754510	0.19751596	0.41950858	43650396	0.22921881	44829176	0.23540887	21738702	0.114155196	80212850	0.4212171	0.1865543	757949400	0.20759009	389588540	0.10670201	387183040	0.10604318	2.1164618E+09	0.5796647	0.38845062	1.7354317E+09	0.3306839	997165400	0.19000836	291963970	0.05563329	2.2234473E+09	0.42367452	0.33063528	0.38267595	0	0	0.0022076252	0.011602503	0	0	0.16268134	0.12786372	0	0	0.5044757	0.47785783	0	0	0	0
matrix_00_75_25_00_700_0.5	Y2025	4653050	2361583.8	2291466.2	1.7614316E+10	4.6851564E+09	1.2179652E+09	280061150	934232640	1.7805755E+09	472316740	259774200	348855420	716609150	90534620	1.2929159E+10	2.755286E+09	587609700	226411410	1.04989005E+09	1.1279252E+09	694735040	6.0290596E+09	458290750	252060480	973378600	5278074.5	17.283997	2.740584E+09	8.934681E+09	0.76526576	3.797519E+10	1.137226E+11	0.7496655	905.344	0	0	0	NaN	332905630	3.977075E+09	0.38041374	0.08370615	361829400	6.477529E+09	0.6195863	0.05585917	0	0	0	NaN	0.2096115	0	0	233746990	0.4639389	270084450	0.53606117	0	0	0.14361611	0	0	131891304	0.46523544	151602370	0.5347646	0	0	0.22607912	0	0	708771700	0.2123834	2.6284557E+09	0.7876166	0	0	0.25231183	0	0	2.9026685E+09	0.4585539	3.4273802E+09	0.54144615	0	0	0.2347338	0.2698689	0	0	0.4144662	0.40715045	0	0	0	0	0	0	0.3508	0.32298064	0	0	0	0
matrix_00_75_25_25_300_0.25	Y2025	4501600	1886711.5	2614888.8	1.7810604E+10	3.9407357E+09	1.0040544E+09	231665890	779713900	1.5479537E+09	377342300	207538270	285312320	569589900	90534620	1.3869867E+10	2.9293955E+09	795387100	114245576	1.2140969E+09	1.2141156E+09	762845440	6.3168425E+09	522974400	287636450	1.03971584E+09	7329601	21.920864	2.2431398E+09	9.51135E+09	0.80916744	2.9105754E+10	1.2259256E+11	0.80813396	448.9672	0	0	0	NaN	460663900	5.5339223E+09	0.4912435	0.08324365	158939060	2.6563346E+09	0.23580149	0.059833974	143242510	3.0748736E+09	0.272955	0.046584845	0.20648731	0	0	265883780	0.52421814	201923520	0.3981137	39393344	0.07766817	0.13466477	0	0	129337576	0.44799718	113400260	0.39279377	45963930	0.15920903	0.15054397	0	0	1.0882729E+09	0.28752056	1.1934802E+09	0.31531623	1.5032732E+09	0.3971632	0.21600255	0	0	4.0504294E+09	0.60597056	1.1475304E+09	0.171678	1.4862418E+09	0.22235143	0.19083233	0.22251417	0	0	0.050476663	0.11572981	0	0	0	0	0	0	0.758691	0.66175604	0	0	0	0
matrix_25_00_25_25_700_0.25	Y2025	5563553	3564466.2	1999086.5	1.7911226E+10	7.298211E+09	1.7904346E+09	416096540	1.3256387E+09	3.0531494E+09	712893250	392091300	509813280	1.0890186E+09	90534620	1.0613015E+10	2.365305E+09	538411800	219042930	914766660	909372860	470117400	4.796249E+09	399813380	219898530	838595260	4799259	17.252674	3.944985E+09	7.766259E+09	0.66314554	5.345035E+10	9.8247565E+10	0.6476527	450.2381	138097420	2.288846E+09	0.25086963	0.060334954	0	0	0	NaN	241717580	4.89717E+09	0.53675574	0.04935863	90302400	1.9376316E+09	0.21237467	0.046604525	0.3609607	147691140	0.3600843	0	0	220070060	0.53655064	42395930	0.10336509	0.35621685	40080576	0.18935016	0	0	128714340	0.6080771	42879460	0.20257276	0.18261077	578051400	0.16043812	0	0	2.0642647E+09	0.57293653	960639200	0.26662534	0.4243857	1.5230232E+09	0.31089345	0	0	2.4841172E+09	0.5070808	891718800	0.1820258	0.33685416	0.35521966	0	0	0.15439032	0.20893364	0	0	0.20133863	0.15467052	0	0	0.30741692	0.28117618	0	0	0	0
matrix_25_25_25_00_300_1	Y2025	5418273.5	3486828.5	1931444.9	1.7745924E+10	6.918783E+09	1.7452248E+09	402672060	1.300376E+09	2.7731387E+09	697365700	383551140	499423840	1.06498214E+09	90534620	1.0827141E+10	2.3845678E+09	430588450	109890990	880544800	922126200	674626700	5.0385516E+09	386288600	212458500	841351000	4064506.2	14.549443	3.8951798E+09	7.7747174E+09	0.6662199	5.469947E+10	9.6997835E+10	0.639417	1803.2474	128005660	2.1203018E+09	0.23461935	0.060371436	82539176	975888400	0.10798571	0.0845785	464081820	5.941009E+09	0.6573949	0.07811499	0	0	0	NaN	0.3034969	135246050	0.3049263	47365104	0.10678956	260925680	0.58828413	0	0	0.3075885	43508590	0.18983933	43578172	0.19014293	142099620	0.6200177	0	0	0.2690273	561593800	0.17952888	182587090	0.058368973	2.383972E+09	0.7621021	0	0	0.3822045	1.3799542E+09	0.26353467	702358340	0.13413182	3.1540165E+09	0.60233355	0	0	0.33378	0.3486951	0	0	0.3230812	0.35129312	0	0	0.24633737	0.19254842	0	0	0.09680142	0.10746339	0	0	0	0
matrix_00_25_25_00_100_0.5	Y2025	9538396	9030725	507671.1	1.97533E+10	1.6718324E+10	4.32142E+09	989952000	3.1043052E+09	6.496552E+09	1.806145E+09	993379800	1.2412678E+09	2.7813586E+09	90534620	3.0349765E+09	615949250	156809600	12213779	251138830	235626180	272748830	1.3889549E+09	101534130	55843690	197725980	1498982.9	6.371325	9.764804E+09	2.0170282E+09	0.17119819	1.323145E+11	1.938288E+10	0.12777334	824.4109	0	0	0	NaN	145844750	1.7518903E+09	0.8129845	0.083249934	126904090	402997340	0.18701547	0.31490055	0	0	0	NaN	0.64854884	0	0	83998240	0.36987928	143098130	0.63012075	0	0	0.6582392	0	0	60269868	0.517911	56101224	0.482089	0	0	0.8694037	0	0	467020640	0.7954432	120099410	0.20455681	0	0	0.8570939	0	0	1.1406011E+09	0.93163556	83698570	0.06836445	0	0	0.828802	0.775803	0	0	0.024583135	0.061850496	0	0	0	0	0	0	0.14661488	0.16234648	0	0	0	0
matrix_75_75_25_25_700_0.25	Y2025	3075216.2	262437.5	2812778.8	1.6708712E+10	956687600	242942780	55692348	251191260	354373020	52487500	28868126	67966450	66718690	90534620	1.5752025E+10	3.4221627E+09	696301800	257251000	1.279686E+09	1.3116294E+09	795675840	7.426821E+09	562554100	309405860	1.2159415E+09	6090433	20.893938	547571840	1.1076078E+10	0.9528916	6.854166E+09	1.4484416E+11	0.9548171	449.50058	292599870	4.831836E+09	0.36679956	0.06055666	212880020	2.493297E+09	0.18927385	0.085380934	225850930	4.4694866E+09	0.3392925	0.050531738	64345030	1.3783404E+09	0.10463406	0.046682976	0.06293703	283517760	0.47466797	108409910	0.18150084	172722480	0.2891735	32646902	0.054657735	0.02470517	120653150	0.37233666	65813204	0.20310012	106748584	0.32942703	30828214	0.095136136	0.041268323	1.1104602E+09	0.26249877	547953600	0.12952931	1.8853285E+09	0.44566786	686602050	0.16230406	0.04863844	3.3172035E+09	0.41355106	1.7711201E+09	0.22080304	2.3046807E+09	0.28732127	628262500	0.0783246	0.047108345	0.06787317	0	0	0.089315675	0.103241615	0	0	0.38292778	0.3366202	0	0	0.48064825	0.492265	0	0	0	0
matrix_75_00_25_00_300_0.25	Y2025	5418566	3245363.5	2173202.8	1.7836677E+10	6.202591E+09	1.6196214E+09	371035040	1.2218058E+09	2.341067E+09	649072700	356989980	467115000	990225150	90534620	1.1634085E+10	2.49419E+09	648794560	93682056	1.013857E+09	873793200	570988300	5.50414E+09	434638300	239052270	875492400	5881900.5	18.729723	3.667022E+09	8.0742687E+09	0.68768156	5.1725636E+10	9.997197E+10	0.65902144	431.60577	422079070	6.9979817E+09	0.74082446	0.060314402	0	0	0	NaN	148909250	2.4482258E+09	0.25917554	0.060823333	0	0	0	NaN	0.22395313	331410180	0.67072	0	0	162700910	0.32928002	0	0	0.20311935	162746380	0.6143982	0	0	102141110	0.38560188	0	0	0.34518018	1.6999302E+09	0.586735	0	0	1.1973404E+09	0.41326493	0	0	0.32006744	4.803885E+09	0.82969695	0	0	986042430	0.17030308	0	0	0.31231838	0.31967407	0	0	0.02724783	0.06707605	0	0	0.66043377	0.6132499	0	0	0	0	0	0	0	0
matrix_25_25_75_00_700_1	Y2025	3433636.5	972617.6	2461018.8	1.7083632E+10	2.4604982E+09	569980740	131419340	482276800	1.0822979E+09	194523540	106987944	162996480	286588670	90534620	1.4623134E+10	3.1765814E+09	455863360	333751000	1.1078668E+09	1.2496773E+09	1.1407304E+09	6.6664125E+09	492202620	270711780	1.1262871E+09	4181114.8	15.590704	1.2674275E+09	1.0300506E+10	0.8904362	1.8416677E+10	1.3328083E+11	0.87859607	4704.892	92441864	1.5272622E+09	0.12562415	0.060527828	29236842	340329120	0.027993593	0.085907556	1.01905165E+09	1.0289801E+10	0.8463822	0.099035114	0	0	0	NaN	0.09338861	117384440	0.20359078	20013302	0.034710936	439172740	0.76169825	0	0	0.15375294	29994796	0.10815846	9711472	0.03501867	237616430	0.8568229	0	0	0.079714194	391104260	0.09823989	48035160	0.012065756	3.5419753E+09	0.8896944	0	0	0.12836382	988778400	0.13503529	262569230	0.035858504	6.0710226E+09	0.8291062	0	0	0.109564185	0.0801547	0	0	0.5238004	0.6016474	0	0	0.26811007	0.21498583	0	0	0.09852537	0.103212096	0	0	0	0
matrix_25_75_75_00_300_0.5	Y2025	3236653.5	646769.1	2589884.5	1.6687853E+10	1.7052562E+09	413698700	94895350	376248960	691061600	129353830	71144610	119394376	185706820	90534620	1.4982597E+10	3.2890598E+09	548353500	167734580	1.1721436E+09	1.3057396E+09	921424800	7.0601324E+09	517976600	284886530	1.1649272E+09	4773986.5	16.109499	933962050	1.0643917E+10	0.9193322	1.2653709E+10	1.3904313E+11	0.91658556	2336.175	94353180	1.5585709E+09	0.12400912	0.06053827	183541630	2.1657964E+09	0.17232357	0.08474556	643529900	8.843829E+09	0.70366734	0.07276598	0	0	0	NaN	0.056126505	116250960	0.19387925	77343540	0.12899081	406010500	0.6771299	0	0	0.06149156	29395292	0.09538589	54854550	0.17799959	223922510	0.72661453	0	0	0.08564178	385144770	0.09722209	295130340	0.07449975	3.2812193E+09	0.8282781	0	0	0.084651895	1.02777894E+09	0.1334968	1.7384657E+09	0.22580694	4.932658E+09	0.6406962	0	0	0.08066737	0.0795052	0	0	0.4448696	0.51157296	0	0	0.24163382	0.18844473	0	0	0.23282926	0.22047709	0	0	0	0
matrix_00_75_25_25_100_0.25	Y2025	4765664	1960909.5	2804754.5	1.8252976E+10	4.1204004E+09	1.0566324E+09	242096130	803857200	1.625626E+09	392181920	215700060	295241180	592561400	90534620	1.4132575E+10	2.9242988E+09	960639400	46922132	1.317624E+09	1.2236977E+09	803710660	6.294774E+09	560949440	308522620	1.04416224E+09	9168371	24.484661	2.3747679E+09	9.483202E+09	0.7997323	2.9190742E+10	1.2250738E+11	0.8075735	429.27292	0	0	0	NaN	514710940	6.1901993E+09	0.54788893	0.08314934	85610650	739743100	0.06547399	0.11573024	203389040	4.368332E+09	0.3866371	0.04655989	0.26606035	0	0	327781860	0.69659024	76585120	0.16275595	66184920	0.14065382	0.1777522	0	0	175303280	0.6425073	29577240	0.10840409	67961944	0.24908859	0.16091725	0	0	1.3327946E+09	0.35158885	336027550	0.08864347	2.1219542E+09	0.5597677	0.21128856	0	0	4.354321E+09	0.6437399	297551330	0.04398979	2.1122277E+09	0.3122703	0.20026761	0.25897497	0	0	0.0010679362	0.007469296	0	0	0	0	0	0	0.79866445	0.73355573	0	0	0	0
